source_url,sentence_chunk,chunk_char_count,chunk_word_count,chunk_token_count,embedding
https://www.britannica.com/topic/The-Great-Gatsby,"Table of Contents Table of Contents Ask the Chatbot The Great Gatsby , novel by American writer F. Scott Fitzgerald , published in 1925 by Charles Scribners Sons. Set in Jazz Age New York , it tells the story of Jay Gatsby , a self-made millionaire, and his pursuit of Daisy Buchanan , a wealthy young woman whom he loved in his youth . Commercially unsuccessful when it was first published, The Great Gatsby which was Fitzgeralds third novelis now considered a classic of American fiction and has often been called the Great American Novel.",541,95,135.25,"[ 2.06974684e-03  6.81292312e-03  7.64082698e-03 -4.19094041e-02
  1.76824350e-02  1.92918442e-02 -1.28412864e-03  1.50450859e-02
  8.80587325e-02  1.51954358e-02  1.15590496e-02 -7.03068031e-03
  1.79518200e-02  3.99632268e-02 -7.87533168e-03  6.97877407e-02
  4.09779549e-02  4.27308679e-02  3.34265083e-02  1.74119733e-02
 -6.14741854e-02  6.22243993e-03  3.14052738e-02 -5.75309386e-03
  5.77137107e-03 -3.28693129e-02  5.81092536e-02 -2.84682983e-03
 -1.93810817e-02  3.88192609e-02  2.97922250e-02  6.17814735e-02
  1.57603752e-02  5.62270964e-03  2.05913284e-06  2.09570099e-02
 -2.20823959e-02 -3.46464962e-02  6.60822615e-02 -2.93892063e-02
  1.06591791e-01  3.43631804e-02  7.20905187e-03  2.28667706e-02
  1.72145606e-04 -5.75841777e-02 -1.31358672e-02 -1.44272661e-02
 -4.31603082e-02  3.96844745e-02  1.73413996e-02 -6.56625479e-02
  5.51281981e-02  9.58995707e-03  1.82280894e-02 -9.21675563e-02
 -2.19744463e-02  1.86103377e-02  4.37258966e-02  8.41801800e-03
 -2.03059893e-02 -1.22799287e-02 -1.93886478e-02  3.23464647e-02
  8.63026455e-02  1.68876424e-02  1.00073647e-02  5.79253733e-02
 -5.22544831e-02 -5.86009920e-02  2.26655602e-02 -2.75014658e-02
 -3.71471560e-03 -3.50859202e-03 -6.96727540e-03  1.76021103e-02
  2.25921590e-02 -3.18491226e-03 -5.69237070e-03  3.82253192e-02
 -2.71941088e-02 -1.00067392e-01  8.81058443e-03  3.61086614e-02
  3.02903820e-02 -4.06685099e-02  6.32653886e-04  5.19932173e-02
 -2.75472719e-02 -3.31812985e-02 -3.53779010e-02  1.73353013e-02
  9.95098799e-03  1.94495916e-02  7.98655674e-03 -2.42302306e-02
  1.33316666e-02  3.39814425e-02 -2.61592139e-02 -5.40034659e-02
 -1.99893285e-02 -4.56698835e-02  4.67634648e-02 -3.27961631e-02
  4.01843973e-02  4.94202748e-02  1.84631068e-02 -5.48313707e-02
 -4.40170206e-02  1.79712083e-02  1.49241099e-02 -4.33394173e-03
  2.38984898e-02  5.47737889e-02  5.62172085e-02 -7.90978074e-02
 -1.82223581e-02 -6.63053840e-02  7.67297745e-02  3.31210643e-02
 -3.21912281e-02  6.95030317e-02 -1.71420109e-02  1.96537171e-02
  7.62495212e-03 -4.22036014e-02 -2.73579173e-02 -1.57775842e-02
  8.27317219e-03  2.38496978e-02 -4.63341363e-02 -8.81902780e-03
  1.28891990e-02  4.22118604e-02 -2.31345724e-02 -7.30444072e-03
  2.25279983e-02  2.35063676e-02 -5.56975454e-02  4.09368565e-03
 -3.53406668e-02 -2.67867092e-02 -1.68597680e-02 -9.97297186e-03
  2.13696305e-02 -1.79028828e-02  2.04347856e-02  9.42454394e-03
 -2.56519951e-03  4.94856481e-03  3.48441713e-02  7.05054542e-03
  3.14805359e-02 -9.91611928e-03 -1.75415855e-02 -3.24774645e-02
  1.39981357e-03  5.12388647e-02  5.19715101e-02 -1.82670485e-02
 -2.01286804e-02 -6.85599772e-03  2.91613489e-02 -1.73209235e-02
 -8.49275477e-03 -3.64321060e-02  3.64544243e-02 -2.43073460e-02
  3.08066253e-02  1.99514311e-02 -4.67118695e-02 -1.39969205e-02
  3.31634209e-02  3.67920659e-02  7.18747601e-02  4.35551889e-02
 -2.94497591e-02  8.71972814e-02  6.84979418e-03  5.59588522e-02
 -4.49636653e-02  3.77557278e-02 -1.69761274e-02 -2.94992235e-02
 -6.53270632e-02  4.75522160e-04 -4.77642156e-02 -3.30572985e-02
  4.38526692e-03  2.24036779e-02  2.06551980e-02 -2.03345832e-03
 -4.41183383e-03  1.11977821e-02 -1.91663355e-02 -2.23457161e-02
  7.19416945e-04 -3.05192508e-02 -8.23762640e-03  9.23263899e-04
 -2.39337981e-02  1.49845164e-02  3.24195027e-02  3.92579772e-02
  7.83548951e-02 -3.64970707e-04  5.80938794e-02  3.50924116e-03
  3.30184661e-02 -7.69757619e-03 -1.82627942e-02  2.80235428e-02
  2.49008778e-02 -2.97919884e-02 -1.09766014e-02 -3.95615138e-02
  1.65034719e-02 -5.96069582e-02 -1.41728427e-02  1.32008391e-02
  2.14631520e-02 -4.74509830e-03 -5.99358380e-02  5.76215656e-03
  3.88093926e-02 -1.02243982e-01 -2.25391239e-02 -6.53377175e-02
 -1.21056605e-02 -6.33660331e-02 -3.17723341e-02  6.43254351e-03
 -3.85006741e-02  1.52990092e-02  1.01841837e-02  7.51662708e-04
 -5.06197475e-02  3.91743705e-02 -5.86973205e-02 -5.34722954e-02
  2.14350373e-02  3.96710597e-02 -6.92634881e-02 -3.24485241e-04
 -3.78378779e-02  4.04649451e-02 -1.47252518e-03 -5.28366817e-03
  4.45782915e-02 -3.73759270e-02  1.02594271e-02  2.54758038e-02
  1.67203285e-02  5.36287390e-02  5.97874932e-02 -4.75149453e-02
 -4.86442968e-02 -4.70334431e-03  9.06097516e-02  5.55019826e-02
  6.36220798e-02  2.71133073e-02  4.61748429e-02  1.23463115e-02
 -3.30650955e-02  8.24831985e-03 -2.08658464e-02 -3.41174453e-02
 -9.75168543e-04 -1.58894006e-02 -3.04209851e-02  1.21262912e-02
 -3.36035602e-02  3.11599392e-03  3.16280797e-02 -2.28177607e-02
  5.25990948e-02 -1.57937489e-03 -4.52189185e-02  6.77124690e-03
 -6.91711996e-03  1.18802227e-02 -4.53140168e-03  2.79489607e-02
 -2.08860189e-02  2.57663168e-02  1.51539063e-02  3.64729688e-02
  3.19305956e-02  3.73530970e-03  3.93090695e-02  2.34066672e-03
  1.43836364e-02  2.28274632e-02  2.46828049e-02  8.39929096e-03
  1.82958059e-02 -1.42017649e-02 -6.38895109e-02  4.82943617e-02
 -2.73146993e-03 -5.49878031e-02  1.45088919e-02 -1.96650662e-02
  1.91753730e-02 -5.24887852e-02 -1.71265621e-02 -3.60058211e-02
 -9.43305995e-03 -8.60321708e-03 -3.90929468e-02 -6.31713718e-02
  1.53305512e-02  1.98230371e-02 -9.01239179e-03 -1.22812251e-02
 -1.49882119e-02  3.66229750e-02 -4.43743728e-02 -5.62082194e-02
 -3.17585655e-02 -3.17234136e-02 -5.00289211e-03  1.12635465e-02
  7.71848857e-03 -4.13489491e-02  1.36420727e-02 -7.91225489e-03
  5.89047708e-02  4.39752713e-02 -5.54049388e-03  9.16943513e-03
 -2.72402056e-02 -7.08626136e-02 -1.50616365e-02  3.33302356e-02
 -4.16465150e-03  2.59279720e-02 -1.88281965e-02 -4.04606014e-03
  1.33302156e-02  3.32328118e-02  1.97391678e-02 -8.85424763e-02
  6.06493617e-04  1.76421553e-02  1.88450962e-02 -5.45560271e-02
 -1.02633061e-02 -5.98271750e-02 -1.94036029e-02  2.57436577e-02
 -2.76772538e-03  1.46013619e-02  1.51408939e-02 -1.13984765e-02
  4.66267802e-02 -5.86104766e-02 -2.56338157e-02 -1.21424338e-02
  1.19678499e-02  2.63353344e-02 -3.91135029e-02  7.05630109e-02
  6.08876646e-02 -2.04769103e-03  2.06588279e-03  9.47252288e-03
 -4.84389104e-02 -9.92074027e-04  5.02211449e-04 -3.53455767e-02
 -1.06798252e-03  4.39896137e-02 -1.47121702e-03 -1.29919378e-02
 -9.40939598e-03  4.77228723e-02 -1.33185964e-02  1.75235998e-02
  1.32064214e-02  8.66670907e-02  4.14028317e-02  2.81569250e-02
  7.21486611e-03  1.48287481e-02  2.29208674e-02 -3.83342206e-02
  2.63584312e-02  2.47884411e-02  3.20302323e-02  5.09323925e-02
  1.46922143e-02  7.00712502e-02 -6.16360866e-02  5.83887585e-02
 -6.15012422e-02 -4.10127975e-02 -3.19465734e-02 -1.82378720e-02
 -6.22528419e-02  3.67095023e-02  6.14453442e-02 -3.45150232e-02
 -2.35901158e-02  8.85748211e-03 -1.55393062e-02  4.86681871e-02
 -1.62892360e-02  5.54911271e-02 -3.59708183e-02 -1.97276901e-02
 -3.06113735e-02  1.33946417e-02  2.29524169e-02 -4.20491286e-02
  8.19813181e-03 -2.22461522e-02 -2.83117276e-02  4.82358318e-03
  3.05459742e-02  1.37980366e-02 -6.89368472e-02  2.58227577e-03
 -5.44644445e-02  1.27599295e-02  4.91625816e-02 -1.41017865e-02
 -2.43524238e-02  2.41771471e-02  3.59595530e-02 -2.82177571e-02
 -2.25998983e-02  4.85150367e-02 -1.65452957e-01  2.41734311e-02
  3.04270927e-02  2.63454523e-02 -8.19191635e-02  1.90694947e-04
 -3.54924947e-02 -5.37691042e-02 -1.55344512e-02  1.93834491e-02
  3.49174887e-02 -1.44623080e-02  1.49441948e-02  1.86112039e-02
 -6.20817160e-03  8.82090162e-03 -4.63182144e-02  3.12513746e-02
 -2.35380512e-02  4.87947464e-02 -6.16520606e-02  1.52343069e-03
  1.85995270e-02 -3.35708074e-02  3.09178680e-02 -3.86970565e-02
 -8.70112143e-03 -5.16336830e-03  1.87859847e-03 -1.37789948e-02
  5.31732105e-03  7.45975301e-02 -1.75412442e-03  1.06494259e-02
  3.80168259e-02 -2.27695424e-02 -4.38222568e-03 -3.97041254e-02
  1.16787609e-02  1.05744367e-02  3.98680568e-03 -2.65075993e-02
 -3.67310569e-02  2.81232013e-03  2.44495682e-02  2.39616167e-02
 -6.87535480e-03 -4.47993986e-02 -2.26422139e-02  5.05324304e-02
  8.05315375e-03 -9.27042887e-02 -2.29586121e-02  1.53167145e-02
 -2.41671340e-03  2.34319805e-03  4.56274338e-02 -5.39134890e-02
 -6.73558787e-02 -2.38073505e-02 -7.25903548e-03  3.00501324e-02
 -2.69054016e-03  7.43359793e-04  1.94381620e-03  3.98198366e-02
 -4.43688221e-02 -6.38249964e-02 -3.74481492e-02  3.65765020e-02
 -1.48293655e-03  4.75361049e-02  5.08393757e-02 -2.59178858e-02
 -8.35355092e-03  5.92692159e-05 -7.68381208e-02  1.72165111e-02
 -4.15847376e-02 -8.53520185e-02 -2.58013289e-02  9.14870054e-02
 -2.50870269e-02 -2.49407701e-02 -8.38591065e-03  5.72565496e-02
 -2.23628860e-02 -1.94130074e-02 -1.88011695e-02  9.10466351e-03
  3.45684849e-02 -4.89286184e-02  2.30158549e-02  3.18209152e-03
  3.94361001e-03 -7.27565540e-03 -1.86926108e-02  1.15204416e-02
  4.64129895e-02 -7.07431659e-02  1.91081688e-02  2.98939855e-03
 -1.18008284e-02 -9.65326559e-03  7.86678270e-02  4.96185757e-02
  1.38810026e-02 -1.08925579e-02  8.56730565e-02  4.79959957e-02
  1.96010899e-02 -2.17503570e-02  1.26652988e-02  4.41651493e-02
 -2.11956576e-02 -4.77026170e-03 -4.69060764e-02  1.64913032e-02
 -3.03332508e-02  4.43691649e-02  6.14699051e-02 -6.35247653e-33
  1.42990230e-02 -3.94877195e-02 -9.24639031e-03  3.85032929e-02
 -3.88352089e-02 -3.49558406e-02 -2.48319115e-02 -2.61630099e-02
  1.71063207e-02 -3.25569436e-02 -2.51217987e-02  4.49793786e-02
 -1.50898453e-02  2.62012333e-03  2.17245240e-02  1.22192735e-02
 -1.20065063e-02 -2.64628176e-02  5.76114142e-03  1.85865967e-03
  1.32516082e-02  2.11423021e-02  1.48747796e-02  5.45812696e-02
 -5.59866102e-03 -1.24316223e-01 -5.91565147e-02 -5.59994578e-02
 -8.27802252e-03 -1.15995575e-02  5.78885386e-03 -6.01417664e-03
  1.25393076e-02 -9.58147645e-03  1.41343130e-02 -1.62203924e-03
  2.72180652e-03 -1.03576183e-02  9.65389330e-03 -7.14580019e-05
  3.50643396e-02 -2.15294305e-02  1.07643418e-02 -2.91643534e-02
  2.78017130e-02 -3.92856821e-02  6.04489585e-03 -2.29384657e-03
 -5.78970723e-02  1.07672308e-02 -2.86107287e-02 -3.03969178e-02
 -1.19454588e-03 -1.60863139e-02  4.24946621e-02  5.10160625e-02
  4.46829293e-03  4.05151360e-02  2.86515355e-02  2.76120566e-03
  1.01769743e-02  2.80770902e-02 -5.74061535e-02  2.31188461e-02
  3.58215570e-02 -9.75036179e-04  4.16612662e-02  4.37133759e-02
 -8.77634659e-02 -4.37679365e-02 -2.55559236e-02 -5.08236289e-02
 -6.26661032e-02  4.48948592e-02 -2.25880239e-02 -4.97221127e-02
  3.33859473e-02  3.13359848e-03  7.25477487e-02 -1.28935324e-02
  2.20392197e-02 -1.87608004e-02 -3.19466852e-02 -2.23734528e-02
 -1.29302582e-02  5.78952655e-02 -2.01243302e-03 -7.55949935e-04
 -1.98743381e-02 -1.25005804e-02 -9.56582744e-03  1.19839720e-02
  6.37461105e-03 -4.19161376e-03 -5.61170280e-02 -8.63992667e-04
 -1.31536406e-02  6.01647049e-02  2.08276082e-02  4.06824350e-02
  1.62609313e-02  6.41688565e-03 -5.03238626e-02  1.75074162e-03
  1.29031530e-02 -2.48375665e-02 -3.66603909e-03  2.09289305e-02
 -2.38024648e-02 -2.47580800e-02  1.23535832e-02 -2.74631381e-02
 -2.15171594e-02 -2.49601956e-02 -4.51048762e-02 -2.66656782e-02
  6.90152217e-03  8.08406621e-02 -1.04538780e-02  5.07063977e-02
  5.39451279e-02  2.50028223e-02  1.61740482e-02  3.27294245e-02
  3.42366621e-02  1.44442627e-02  4.91715670e-02 -2.89738327e-02
 -4.58234102e-02  7.65844248e-03 -4.04958390e-02 -3.50862630e-02
  2.95307387e-07  2.08980609e-02 -4.27364185e-02  8.73509981e-03
  6.07242435e-02 -4.15904000e-02  3.52634601e-02  1.30822724e-02
  4.58653597e-03  3.15937027e-02  4.04484048e-02  7.80339688e-02
 -4.03836416e-03 -2.28621066e-03  6.54625380e-03 -7.55276158e-02
  8.24061185e-02 -2.00412758e-02 -3.27741019e-02  5.37763797e-02
 -3.11354827e-02  1.40904831e-02 -1.45349652e-02  2.56767287e-03
  2.65262406e-02  4.43926826e-02 -4.94194031e-02 -2.32202448e-02
 -9.55529436e-02 -1.20653007e-02  3.79072339e-03 -5.92406988e-02
  6.69790246e-03 -5.79514094e-02  1.38899907e-02 -3.54269519e-02
 -3.87862721e-03  4.28954102e-02  2.59272009e-03 -9.12584458e-03
  2.35603265e-02 -3.97232845e-02  2.79100165e-02 -2.27664504e-02
 -5.33718616e-02  2.29075067e-02  3.43857333e-02  4.61593736e-03
 -1.81015972e-02  2.80481973e-03  1.94741189e-02  3.33556831e-02
 -2.46442528e-03 -1.74710583e-02 -2.53154915e-02 -3.97301652e-02
  2.83828415e-02  2.88346112e-02  1.07649472e-02  6.84008077e-02
  1.06563218e-01 -3.87071297e-02  5.41150346e-02 -4.40656068e-03
 -3.23317014e-02  2.80077364e-02 -6.38260394e-02  3.20083611e-02
  2.19268497e-34  4.01260108e-02 -1.06767505e-01  1.76030491e-02
  2.32337024e-02  9.31912684e-04  4.20562290e-02 -3.60528082e-02
 -4.14863527e-02  3.45605202e-02  1.96247306e-02 -2.90141907e-02]"
