page_number,sentence_chunk,chunk_char_count,chunk_word_count,chunk_token_count,embedding
1,Protein shakes come in a variety of flavors and are a simple way to add extra protein to your diet. ( Photo Credit E+/Getty Images) Protein shakes are drinks made with protein powder. They come in a variety of flavors.,218,40,54.5,"[ 7.21434429e-02  6.22156188e-02  2.52764709e-02  8.79304297e-03
  2.14346778e-02  1.97468530e-02 -8.45571086e-02  3.64161991e-02
 -5.36140017e-02 -1.67929437e-02 -3.92637262e-03 -3.19414735e-02
  1.52384909e-02  7.43461624e-02  3.59934829e-02 -9.88308787e-02
 -2.24541910e-02 -2.37163305e-02  4.48357016e-02  2.23614536e-02
  2.23731343e-03 -1.45908783e-03 -1.13020949e-02  3.46231647e-02
  5.58774918e-03  4.52676825e-02 -2.77993623e-02 -7.05337431e-03
  3.69631015e-02  3.62987514e-04 -3.17951478e-02 -2.16359403e-02
  2.14989278e-02 -1.09026516e-02  1.69853263e-06  1.17007792e-02
  4.03905809e-02  1.57592706e-02 -2.83216592e-02  1.87023655e-02
 -1.14779048e-01  6.37734085e-02  1.03485119e-02 -2.26073638e-02
  1.41286543e-02  5.23989797e-02 -1.96320144e-03  3.38508710e-02
 -2.94656139e-02  9.45126079e-03 -1.39488059e-03 -7.93884173e-02
  1.77781656e-02  2.47914903e-02 -4.17160988e-02 -3.49951871e-02
  4.23799790e-02 -6.31637648e-02  9.38616507e-03  1.03986952e-02
  5.65897338e-02 -3.17149684e-02 -3.75831127e-03  2.77754990e-03
  5.81841636e-03  6.98545435e-03  2.19527017e-02 -2.96632107e-03
 -2.98208883e-03  5.50919622e-02 -5.31727448e-02  3.59664261e-02
 -3.92641425e-02 -7.79978856e-02  5.56052430e-03  1.72466114e-02
  2.82324739e-02 -8.06803443e-03 -4.28619824e-05  1.83609594e-02
 -6.62401989e-02  5.25288992e-02  1.20201567e-02  5.39948232e-03
  1.14142671e-02  2.82241981e-02 -2.44945455e-02  2.31916048e-02
  2.19107345e-02  1.58191118e-02 -8.67805034e-02  1.13663943e-02
  2.03935299e-02  4.43292260e-02  1.71538852e-02  2.05822196e-02
  1.61834899e-02 -7.97730386e-02  3.63670550e-02 -1.64937600e-02
 -8.38209838e-02  1.59500688e-02 -4.77038696e-02  2.80397404e-02
  3.34935002e-02 -4.04751748e-02  2.11837869e-02 -1.98344886e-02
 -5.22806719e-02 -2.53680218e-02 -1.49943288e-02 -1.12863183e-02
 -5.21378741e-02  3.49964872e-02 -4.42577824e-02 -4.01277468e-02
 -2.25960501e-02  4.58767600e-02  4.06521522e-02  2.36942433e-03
 -2.31539812e-02  1.39503852e-02  2.64258534e-02 -1.83816757e-02
 -2.79619489e-02 -3.39431725e-02 -8.47084820e-03 -3.23707354e-03
  1.89182826e-03 -3.52935609e-03  3.92394103e-02 -2.84501798e-02
 -6.38788333e-03  3.54295969e-02  3.93876294e-03  6.90434128e-02
 -3.07457130e-02 -2.20591910e-02 -3.06059867e-02 -4.85836379e-02
 -5.60648255e-02 -2.13102624e-02 -9.94021073e-02  3.39771211e-02
  2.45439112e-02  9.05169267e-03 -2.75384653e-02  1.75819136e-02
  3.75866913e-03 -3.08431592e-02  4.02977429e-02  1.82430237e-03
  3.10183838e-02  1.01196161e-02 -3.01482193e-02 -1.24915168e-02
 -4.30268608e-02 -8.52468144e-03 -1.40983183e-02  3.15725245e-02
 -3.23358476e-02  1.45775964e-02 -2.74465103e-02 -1.86739657e-02
 -1.38041889e-02  3.93098257e-02 -7.78033882e-02  1.31070819e-02
  4.47315015e-02 -4.06011194e-02 -5.38230613e-02 -2.30226852e-02
 -9.69560444e-03  1.85428150e-02  2.84280758e-02  6.70997575e-02
 -8.61565862e-03 -4.68586944e-03  7.13396445e-03 -1.57675445e-02
 -2.56102439e-03  2.48376708e-02  1.81215722e-02 -1.73807982e-02
 -3.51327993e-02  1.23323146e-02 -5.97579144e-02  1.98315158e-02
 -2.00369246e-02 -1.75844599e-02  7.00645521e-03 -7.38454470e-03
  2.19540969e-02  8.10511503e-03 -1.07139291e-03 -1.41354296e-02
 -1.29857557e-02 -7.10193813e-02  1.81514379e-02 -2.75945105e-02
  6.08078912e-02  2.10826192e-02  3.18224654e-02  4.47365716e-02
 -2.09565908e-02  4.52004746e-02  7.82444924e-02 -2.08460223e-02
 -5.95885795e-03  3.56480628e-02 -4.82579544e-02  2.02923771e-02
  1.27758952e-02 -1.20853605e-02 -7.01705515e-02 -5.83501160e-03
  4.73832246e-03 -2.05450933e-02 -1.48039998e-03 -8.35312251e-03
 -2.37165391e-03  2.05905512e-02 -2.56141666e-02 -1.09948944e-02
 -1.28364433e-02  3.25855166e-02  6.94055408e-02 -3.65859643e-03
 -4.20243703e-02  6.74180463e-02  7.33643351e-03  8.75596423e-03
 -1.22052385e-02  4.77150315e-03 -5.21145537e-02 -2.22031139e-02
  3.04763298e-02  5.52095585e-02 -3.82620580e-02  8.76665562e-02
 -3.79393622e-02 -9.81337130e-02  7.56582897e-03 -5.76055422e-02
  2.53113396e-02  1.10468091e-02  7.54573643e-02  2.87261903e-02
  3.90854403e-02  9.22905095e-03  4.84578907e-02 -7.83868600e-03
  3.72980535e-02 -2.12620851e-02 -5.81578091e-02  5.83214089e-02
  6.45618886e-02  2.82549742e-03  1.78734250e-02  4.96384874e-02
  5.35481758e-02  1.86844554e-03  1.28453327e-02  3.75447124e-02
 -1.22580059e-01 -4.24164236e-02  1.89437587e-02  1.47759050e-01
  9.68309934e-04  1.80328581e-02 -9.64646973e-03  1.19540831e-02
  2.83486862e-02 -2.23185727e-03 -2.27640532e-02  5.61765349e-03
  6.08850494e-02 -7.60200992e-02 -3.55592817e-02 -1.25855487e-02
  2.39939261e-02  3.45526263e-02  2.91345697e-02  1.09973038e-02
  7.09967269e-03 -1.11760981e-02 -3.07580996e-02 -3.06645427e-02
 -1.87323894e-02  1.79304089e-02  1.24987522e-02 -3.46173048e-02
  1.23038758e-02  2.30861194e-02  1.30869832e-03 -9.96354502e-03
  2.32270453e-02 -5.97285889e-02  5.79494163e-02 -9.55883339e-02
  3.36096399e-02  4.36990149e-02 -3.58651057e-02  5.05206501e-03
 -2.25690342e-02  1.15984278e-02  2.33446267e-02 -1.28158489e-02
  3.36521529e-02 -1.66531503e-02  1.61706600e-02  4.18967046e-02
 -4.37174477e-02 -3.62179503e-02  3.23666586e-03  1.13556422e-02
 -5.79563202e-03 -3.07705626e-02 -1.60826463e-02 -2.30297428e-02
 -3.51968333e-02  3.85077596e-02  8.92820880e-02 -2.31440403e-02
  1.87023226e-02 -3.82503234e-02 -3.58290374e-02  2.03116331e-02
  1.10746101e-02 -5.02107013e-03 -9.27784108e-03  8.30246229e-03
  4.65677902e-02  7.47107789e-02 -4.05536406e-02 -4.17840742e-02
 -2.50426698e-02  7.61504024e-02  5.13493549e-03  3.02104652e-03
 -3.80247422e-02  2.08897050e-02  6.12185802e-03 -8.44247639e-03
 -4.92287651e-02 -2.16347706e-02  1.76995751e-02 -1.42039722e-02
  2.73209643e-02  1.71013139e-02  1.20316884e-02 -1.50659727e-02
 -3.01380362e-02 -1.71450283e-02 -6.96466421e-04 -3.13405097e-02
  4.87630768e-03  5.70658334e-02  2.43214294e-02 -2.49455497e-02
  2.41285916e-02 -1.30595285e-02 -3.41619626e-02 -6.44188747e-02
  2.15163268e-03 -4.13987078e-02 -1.91495959e-02 -4.67119738e-02
  9.95219033e-03  5.82410302e-03  2.52077971e-02 -2.24727280e-02
  3.88086662e-02 -6.11933917e-02  3.39932903e-03 -2.82314699e-02
 -4.44667460e-03  8.36978331e-02  1.38900774e-02 -8.12742114e-03
 -1.20762447e-02 -4.67971750e-02 -3.60849053e-02 -5.71663119e-03
 -7.95443822e-03 -5.36229499e-02  4.04551886e-02 -7.53955618e-02
  5.10459729e-02  9.49133467e-03  9.02341388e-04 -2.04349067e-02
 -2.24863589e-02  2.74214670e-02  1.49240792e-02  1.28580825e-02
  2.57935822e-02  3.33190151e-02  5.75989997e-03  6.76245568e-03
  2.35385098e-03 -1.46541428e-02 -5.59141301e-02 -7.77614787e-02
  2.29169223e-02 -4.59376648e-02  6.58479631e-02 -4.08256687e-02
  5.12675429e-03 -1.29000302e-02 -2.57767681e-02 -3.90963517e-02
  2.76121926e-02  6.80962438e-03 -3.81167457e-02  3.43635976e-02
  1.89630669e-02 -6.40778765e-02  2.67124875e-03  2.20644660e-02
 -3.13792229e-02 -6.43211380e-02  3.55173200e-02  7.19383592e-03
 -4.95632663e-02 -6.87194094e-02 -7.29250088e-02 -3.21529359e-02
 -6.97767437e-02 -6.18716376e-03 -6.54882053e-03  2.62168571e-02
 -4.79528978e-02  4.31464228e-04 -7.76890293e-02  1.22791985e-02
 -4.63863509e-03 -3.58308665e-02 -1.74088143e-02  3.77522931e-02
 -1.02528846e-02  3.82827781e-02 -4.52171341e-02 -1.97744668e-02
  5.93734421e-02  3.98110924e-03 -5.99344214e-03 -2.43868399e-03
 -2.57538967e-02  1.19502261e-01  9.75009426e-03  1.88657511e-02
 -6.89196810e-02  9.42189693e-02 -4.36877422e-02  1.42695727e-02
 -3.93595472e-02  5.99410161e-02  1.41182886e-02 -1.45600587e-02
 -1.93689356e-03 -3.61172743e-02 -1.91184655e-02 -1.49662066e-02
  5.67289395e-03  3.32275331e-02  3.16682458e-02  1.39000416e-02
 -1.81382224e-02 -2.46222150e-02  1.03842095e-01 -5.32465428e-03
 -3.90556939e-02 -5.83550632e-02 -1.48441298e-02 -9.63185972e-04
 -2.43684798e-02 -1.26106227e-02 -1.13231160e-01  7.40368664e-02
 -1.23508116e-02  2.42605247e-02  1.86653901e-02  3.70350224e-03
  3.93280126e-02  2.14836635e-02  5.30131161e-03 -2.44568707e-03
  9.99094360e-03 -2.01779585e-02  1.02767386e-02 -3.32429260e-02
 -2.93928199e-03  1.24732135e-02  1.15852174e-03  2.05300245e-02
  7.15144500e-02 -5.98225510e-03  2.93441471e-02 -9.41712968e-03
  8.52075219e-03  2.81798188e-02  2.74143219e-02  4.57966924e-02
 -3.26080504e-03 -1.67530458e-02 -2.09474750e-02  1.69702265e-02
  3.33002023e-03 -1.91000979e-02  2.96122637e-02 -2.87189633e-02
 -5.06861322e-02  7.56803248e-03  2.17213612e-02 -1.26994297e-01
  1.85326338e-02  3.42059471e-02 -2.66734394e-03 -1.84724145e-02
  1.29154800e-02 -1.16680656e-02 -3.22695309e-03 -2.13929005e-02
  3.36660221e-02  6.83849852e-04 -1.72345694e-02 -5.69038466e-03
 -4.32315506e-02 -1.12058101e-02 -2.42111068e-02  2.90831402e-02
  1.51129412e-02  1.96331982e-02  5.33712097e-03 -1.39428610e-02
 -2.68406011e-02  1.06599241e-01 -3.08853537e-02  1.59521867e-02
  1.49051975e-02  5.44405868e-03 -5.77480383e-02 -4.91483212e-02
  3.76130678e-02 -2.31938343e-02 -2.68596839e-02  1.57419052e-02
 -4.74753836e-03 -3.30675542e-02 -6.42416179e-02  5.39669208e-02
  1.01365879e-01 -9.30601172e-03  5.23936786e-02 -5.43523939e-33
  1.05187101e-02 -5.08304946e-02 -1.01605756e-02  4.12989873e-03
  2.88929343e-02 -6.29922450e-02 -5.75804291e-03 -1.20117357e-02
  3.94722670e-02 -1.65800005e-02  1.32816806e-02 -1.50976852e-02
 -1.97648257e-02 -2.36252621e-02  1.11320419e-02 -6.93814643e-03
  3.45233679e-02  2.60800105e-02  6.06064647e-02 -3.93187702e-02
 -1.02231447e-02 -2.83281249e-03  6.77704299e-03 -2.25989409e-02
 -5.76803135e-03 -5.11267455e-03 -2.17238395e-03 -2.51559298e-02
  5.07893004e-02 -5.34024602e-03 -7.59400753e-03  3.12137306e-02
  3.03867552e-02  2.08496470e-02 -3.33799534e-02 -4.71404102e-03
  8.15758668e-03  2.74772383e-02 -6.38243742e-03  3.90361510e-02
 -6.26020283e-02 -8.72099120e-03  5.98658547e-02 -3.61951366e-02
 -3.08535341e-02 -9.87757649e-03  9.53893084e-03  8.49378109e-03
  5.67631274e-02  6.02328256e-02  3.42091396e-02  3.13481800e-02
  8.53599142e-03  4.43392992e-02  3.00591700e-02  8.78055487e-03
 -2.75714491e-02 -1.63486525e-02  5.58930673e-02  2.42080484e-02
  3.99068836e-03 -2.71734744e-02 -5.79966269e-02  7.08489865e-02
 -1.43916681e-02 -1.76678635e-02 -2.13062670e-02 -8.26307237e-02
 -5.59345074e-02 -3.07041947e-02 -3.63008794e-03 -1.11971591e-02
  2.21270155e-02  6.28609210e-02  1.33032966e-02 -2.29168143e-02
 -8.71452969e-03 -1.96130071e-02  2.95807663e-02 -9.08132643e-02
 -2.23995205e-02  1.28153414e-02  4.05615605e-02 -3.33152711e-03
  1.91691909e-02  8.53224397e-02 -4.90800338e-03 -4.86839376e-02
  6.31279824e-03  1.03799589e-02 -2.12169942e-02  4.76135919e-03
 -1.90168098e-02  4.65929322e-02 -2.17602644e-02  5.03209792e-02
 -2.80811489e-02  9.26479697e-03  3.43713351e-03  4.40787990e-03
 -1.22073134e-02  4.21963632e-02  9.86200664e-03 -2.96497922e-02
 -2.49391869e-02  8.06170329e-03 -2.11191922e-02  2.11710632e-02
  2.90846396e-02  2.53550056e-02  2.02783961e-02  1.76659990e-02
 -1.76503919e-02 -2.36686934e-02  6.15584431e-03  1.73557382e-02
  1.50432885e-02  5.24843559e-02 -2.15333607e-02  4.58743162e-02
 -2.41620317e-02  2.78675631e-02  2.08286196e-02  2.49738339e-02
  1.60162840e-02 -9.85792093e-03  2.27841455e-02  5.80364354e-02
  6.21911176e-02 -3.18990499e-02  1.75185073e-02  4.39458005e-02
  2.45874247e-07  2.91485786e-02  7.13207759e-03  4.71537584e-04
 -1.13784205e-02  3.02465148e-02  5.10697328e-02  9.16074589e-03
 -9.84948222e-03 -2.21837163e-02 -1.16027920e-02 -1.64003521e-02
 -1.33310845e-02 -5.25402315e-02  2.75286026e-02 -6.15020655e-03
 -1.09809525e-02 -8.35610330e-02 -2.99237594e-02  3.65487044e-03
 -8.37458391e-03  1.26083288e-02  9.15641896e-03  1.64576601e-02
  7.97342602e-03  1.47367641e-02  7.15791285e-02  8.88026989e-06
  5.43381758e-02  1.35135101e-02  2.67975908e-02 -7.15339333e-02
  7.07210600e-03  4.00587991e-02  1.92227326e-02 -1.73127726e-02
 -1.02455784e-02  1.64582243e-03  1.94138736e-02 -2.34288052e-02
 -3.06727085e-02 -4.93722260e-02 -2.24816869e-03  3.12807448e-02
  8.90705138e-02 -6.00698553e-02  7.13614002e-03 -9.33107175e-03
 -2.03681923e-02 -4.53818813e-02 -1.19296629e-02  1.04327966e-02
  9.74092726e-03  1.25507843e-02 -2.08667200e-03 -2.18340848e-02
  5.28407469e-02  4.73447628e-02  4.46564145e-02 -3.33818520e-04
  1.37215639e-02  1.23397792e-02  5.56619093e-02 -6.41003177e-02
 -3.03649530e-02 -4.26273346e-02 -4.20765318e-02 -1.15937702e-02
  1.21128264e-34  2.06886213e-02  3.52655398e-03 -2.26006787e-02
  3.47876921e-02 -6.83585107e-02  2.45100427e-02 -2.30904743e-02
 -1.42453481e-02  1.05814822e-02  5.85270450e-02 -6.09285478e-03]"
